NodeNumber,X,Y,Z
1,0.0,10.0,0.0
2,0.0,9.979453927503364,0.6407021998071292
3,0.0,9.917900138232461,1.27877161684506
4,0.0,9.815591569910653,1.9115862870137228
5,0.0,9.672948630390295,2.5365458390950737
6,0.0,9.490557470106687,3.1510821802362066
7,0.0,9.269167573460217,3.7526700487937408
8,0.0,9.009688679024192,4.3388373911755815
9,0.0,8.713187041233894,4.907175520039378
10,0.0,8.380881048918408,5.455349012105486
11,0.0,8.014136218679567,5.981105304912159
12,0.0,7.614459583691344,6.482283953077884
13,0.0,7.183493500977276,6.956825506034864
14,0.0,6.723008902613169,7.402779970753155
15,0.0,6.2348980185873355,7.818314824680298
16,0.0,5.721166601221697,8.20172254596956
17,0.0,5.183925683105252,8.55142763005346
18,0.0,4.625382902408354,8.86599306373
19,0.0,4.04783343122394,9.144126230158124
20,0.0,3.4536505442130783,9.384684220497604
21,0.0,2.8452758663103266,9.586678530366605
22,0.0,2.2252093395631443,9.749279121818237
23,0.0,1.5959989503337932,9.871817834144501
24,0.0,0.9602302590768188,9.953791129491982
25,0.0,0.3205157757165533,9.994862162006878
26,0.0,-0.3205157757165499,9.994862162006878
27,0.0,-0.9602302590768154,9.953791129491982
28,0.0,-1.5959989503337897,9.871817834144501
29,0.0,-2.2252093395631434,9.749279121818237
30,0.0,-2.8452758663103235,9.586678530366607
31,0.0,-3.453650544213075,9.384684220497604
32,0.0,-4.047833431223936,9.144126230158125
33,0.0,-4.625382902408351,8.86599306373
34,0.0,-5.183925683105251,8.551427630053462
35,0.0,-5.721166601221695,8.201722545969561
36,0.0,-6.234898018587335,7.818314824680299
37,0.0,-6.723008902613166,7.402779970753157
38,0.0,-7.183493500977275,6.956825506034865
39,0.0,-7.6144595836913425,6.4822839530778875
40,0.0,-8.014136218679566,5.981105304912161
41,0.0,-8.380881048918404,5.45534901210549
42,0.0,-8.713187041233892,4.907175520039381
43,0.0,-9.00968867902419,4.338837391175582
44,0.0,-9.269167573460216,3.7526700487937448
45,0.0,-9.490557470106687,3.151082180236209
46,0.0,-9.672948630390293,2.536545839095078
47,0.0,-9.815591569910653,1.9115862870137255
48,0.0,-9.917900138232461,1.278771616845065
49,0.0,-9.979453927503364,0.6407021998071323
50,0.0,-10.0,1.2246467991473533e-15
51,2.6315789473684212,10.0,0.0
52,2.6315789473684212,9.979453927503364,0.6407021998071292
53,2.6315789473684212,9.917900138232461,1.27877161684506
54,2.6315789473684212,9.815591569910653,1.9115862870137228
55,2.6315789473684212,9.672948630390295,2.5365458390950737
56,2.6315789473684212,9.490557470106687,3.1510821802362066
57,2.6315789473684212,9.269167573460217,3.7526700487937408
58,2.6315789473684212,9.009688679024192,4.3388373911755815
59,2.6315789473684212,8.713187041233894,4.907175520039378
60,2.6315789473684212,8.380881048918408,5.455349012105486
61,2.6315789473684212,8.014136218679567,5.981105304912159
62,2.6315789473684212,7.614459583691344,6.482283953077884
63,2.6315789473684212,7.183493500977276,6.956825506034864
64,2.6315789473684212,6.723008902613169,7.402779970753155
65,2.6315789473684212,6.2348980185873355,7.818314824680298
66,2.6315789473684212,5.721166601221697,8.20172254596956
67,2.6315789473684212,5.183925683105252,8.55142763005346
68,2.6315789473684212,4.625382902408354,8.86599306373
69,2.6315789473684212,4.04783343122394,9.144126230158124
70,2.6315789473684212,3.4536505442130783,9.384684220497604
71,2.6315789473684212,2.8452758663103266,9.586678530366605
72,2.6315789473684212,2.2252093395631443,9.749279121818237
73,2.6315789473684212,1.5959989503337932,9.871817834144501
74,2.6315789473684212,0.9602302590768188,9.953791129491982
75,2.6315789473684212,0.3205157757165533,9.994862162006878
76,2.6315789473684212,-0.3205157757165499,9.994862162006878
77,2.6315789473684212,-0.9602302590768154,9.953791129491982
78,2.6315789473684212,-1.5959989503337897,9.871817834144501
79,2.6315789473684212,-2.2252093395631434,9.749279121818237
80,2.6315789473684212,-2.8452758663103235,9.586678530366607
81,2.6315789473684212,-3.453650544213075,9.384684220497604
82,2.6315789473684212,-4.047833431223936,9.144126230158125
83,2.6315789473684212,-4.625382902408351,8.86599306373
84,2.6315789473684212,-5.183925683105251,8.551427630053462
85,2.6315789473684212,-5.721166601221695,8.201722545969561
86,2.6315789473684212,-6.234898018587335,7.818314824680299
87,2.6315789473684212,-6.723008902613166,7.402779970753157
88,2.6315789473684212,-7.183493500977275,6.956825506034865
89,2.6315789473684212,-7.6144595836913425,6.4822839530778875
90,2.6315789473684212,-8.014136218679566,5.981105304912161
91,2.6315789473684212,-8.380881048918404,5.45534901210549
92,2.6315789473684212,-8.713187041233892,4.907175520039381
93,2.6315789473684212,-9.00968867902419,4.338837391175582
94,2.6315789473684212,-9.269167573460216,3.7526700487937448
95,2.6315789473684212,-9.490557470106687,3.151082180236209
96,2.6315789473684212,-9.672948630390293,2.536545839095078
97,2.6315789473684212,-9.815591569910653,1.9115862870137255
98,2.6315789473684212,-9.917900138232461,1.278771616845065
99,2.6315789473684212,-9.979453927503364,0.6407021998071323
100,2.6315789473684212,-10.0,1.2246467991473533e-15
101,5.2631578947368425,10.0,0.0
102,5.2631578947368425,9.979453927503364,0.6407021998071292
103,5.2631578947368425,9.917900138232461,1.27877161684506
104,5.2631578947368425,9.815591569910653,1.9115862870137228
105,5.2631578947368425,9.672948630390295,2.5365458390950737
106,5.2631578947368425,9.490557470106687,3.1510821802362066
107,5.2631578947368425,9.269167573460217,3.7526700487937408
108,5.2631578947368425,9.009688679024192,4.3388373911755815
109,5.2631578947368425,8.713187041233894,4.907175520039378
110,5.2631578947368425,8.380881048918408,5.455349012105486
111,5.2631578947368425,8.014136218679567,5.981105304912159
112,5.2631578947368425,7.614459583691344,6.482283953077884
113,5.2631578947368425,7.183493500977276,6.956825506034864
114,5.2631578947368425,6.723008902613169,7.402779970753155
115,5.2631578947368425,6.2348980185873355,7.818314824680298
116,5.2631578947368425,5.721166601221697,8.20172254596956
117,5.2631578947368425,5.183925683105252,8.55142763005346
118,5.2631578947368425,4.625382902408354,8.86599306373
119,5.2631578947368425,4.04783343122394,9.144126230158124
120,5.2631578947368425,3.4536505442130783,9.384684220497604
121,5.2631578947368425,2.8452758663103266,9.586678530366605
122,5.2631578947368425,2.2252093395631443,9.749279121818237
123,5.2631578947368425,1.5959989503337932,9.871817834144501
124,5.2631578947368425,0.9602302590768188,9.953791129491982
125,5.2631578947368425,0.3205157757165533,9.994862162006878
126,5.2631578947368425,-0.3205157757165499,9.994862162006878
127,5.2631578947368425,-0.9602302590768154,9.953791129491982
128,5.2631578947368425,-1.5959989503337897,9.871817834144501
129,5.2631578947368425,-2.2252093395631434,9.749279121818237
130,5.2631578947368425,-2.8452758663103235,9.586678530366607
131,5.2631578947368425,-3.453650544213075,9.384684220497604
132,5.2631578947368425,-4.047833431223936,9.144126230158125
133,5.2631578947368425,-4.625382902408351,8.86599306373
134,5.2631578947368425,-5.183925683105251,8.551427630053462
135,5.2631578947368425,-5.721166601221695,8.201722545969561
136,5.2631578947368425,-6.234898018587335,7.818314824680299
137,5.2631578947368425,-6.723008902613166,7.402779970753157
138,5.2631578947368425,-7.183493500977275,6.956825506034865
139,5.2631578947368425,-7.6144595836913425,6.4822839530778875
140,5.2631578947368425,-8.014136218679566,5.981105304912161
141,5.2631578947368425,-8.380881048918404,5.45534901210549
142,5.2631578947368425,-8.713187041233892,4.907175520039381
143,5.2631578947368425,-9.00968867902419,4.338837391175582
144,5.2631578947368425,-9.269167573460216,3.7526700487937448
145,5.2631578947368425,-9.490557470106687,3.151082180236209
146,5.2631578947368425,-9.672948630390293,2.536545839095078
147,5.2631578947368425,-9.815591569910653,1.9115862870137255
148,5.2631578947368425,-9.917900138232461,1.278771616845065
149,5.2631578947368425,-9.979453927503364,0.6407021998071323
150,5.2631578947368425,-10.0,1.2246467991473533e-15
151,7.894736842105264,10.0,0.0
152,7.894736842105264,9.979453927503364,0.6407021998071292
153,7.894736842105264,9.917900138232461,1.27877161684506
154,7.894736842105264,9.815591569910653,1.9115862870137228
155,7.894736842105264,9.672948630390295,2.5365458390950737
156,7.894736842105264,9.490557470106687,3.1510821802362066
157,7.894736842105264,9.269167573460217,3.7526700487937408
158,7.894736842105264,9.009688679024192,4.3388373911755815
159,7.894736842105264,8.713187041233894,4.907175520039378
160,7.894736842105264,8.380881048918408,5.455349012105486
161,7.894736842105264,8.014136218679567,5.981105304912159
162,7.894736842105264,7.614459583691344,6.482283953077884
163,7.894736842105264,7.183493500977276,6.956825506034864
164,7.894736842105264,6.723008902613169,7.402779970753155
165,7.894736842105264,6.2348980185873355,7.818314824680298
166,7.894736842105264,5.721166601221697,8.20172254596956
167,7.894736842105264,5.183925683105252,8.55142763005346
168,7.894736842105264,4.625382902408354,8.86599306373
169,7.894736842105264,4.04783343122394,9.144126230158124
170,7.894736842105264,3.4536505442130783,9.384684220497604
171,7.894736842105264,2.8452758663103266,9.586678530366605
172,7.894736842105264,2.2252093395631443,9.749279121818237
173,7.894736842105264,1.5959989503337932,9.871817834144501
174,7.894736842105264,0.9602302590768188,9.953791129491982
175,7.894736842105264,0.3205157757165533,9.994862162006878
176,7.894736842105264,-0.3205157757165499,9.994862162006878
177,7.894736842105264,-0.9602302590768154,9.953791129491982
178,7.894736842105264,-1.5959989503337897,9.871817834144501
179,7.894736842105264,-2.2252093395631434,9.749279121818237
180,7.894736842105264,-2.8452758663103235,9.586678530366607
181,7.894736842105264,-3.453650544213075,9.384684220497604
182,7.894736842105264,-4.047833431223936,9.144126230158125
183,7.894736842105264,-4.625382902408351,8.86599306373
184,7.894736842105264,-5.183925683105251,8.551427630053462
185,7.894736842105264,-5.721166601221695,8.201722545969561
186,7.894736842105264,-6.234898018587335,7.818314824680299
187,7.894736842105264,-6.723008902613166,7.402779970753157
188,7.894736842105264,-7.183493500977275,6.956825506034865
189,7.894736842105264,-7.6144595836913425,6.4822839530778875
190,7.894736842105264,-8.014136218679566,5.981105304912161
191,7.894736842105264,-8.380881048918404,5.45534901210549
192,7.894736842105264,-8.713187041233892,4.907175520039381
193,7.894736842105264,-9.00968867902419,4.338837391175582
194,7.894736842105264,-9.269167573460216,3.7526700487937448
195,7.894736842105264,-9.490557470106687,3.151082180236209
196,7.894736842105264,-9.672948630390293,2.536545839095078
197,7.894736842105264,-9.815591569910653,1.9115862870137255
198,7.894736842105264,-9.917900138232461,1.278771616845065
199,7.894736842105264,-9.979453927503364,0.6407021998071323
200,7.894736842105264,-10.0,1.2246467991473533e-15
201,10.526315789473685,10.0,0.0
202,10.526315789473685,9.979453927503364,0.6407021998071292
203,10.526315789473685,9.917900138232461,1.27877161684506
204,10.526315789473685,9.815591569910653,1.9115862870137228
205,10.526315789473685,9.672948630390295,2.5365458390950737
206,10.526315789473685,9.490557470106687,3.1510821802362066
207,10.526315789473685,9.269167573460217,3.7526700487937408
208,10.526315789473685,9.009688679024192,4.3388373911755815
209,10.526315789473685,8.713187041233894,4.907175520039378
210,10.526315789473685,8.380881048918408,5.455349012105486
211,10.526315789473685,8.014136218679567,5.981105304912159
212,10.526315789473685,7.614459583691344,6.482283953077884
213,10.526315789473685,7.183493500977276,6.956825506034864
214,10.526315789473685,6.723008902613169,7.402779970753155
215,10.526315789473685,6.2348980185873355,7.818314824680298
216,10.526315789473685,5.721166601221697,8.20172254596956
217,10.526315789473685,5.183925683105252,8.55142763005346
218,10.526315789473685,4.625382902408354,8.86599306373
219,10.526315789473685,4.04783343122394,9.144126230158124
220,10.526315789473685,3.4536505442130783,9.384684220497604
221,10.526315789473685,2.8452758663103266,9.586678530366605
222,10.526315789473685,2.2252093395631443,9.749279121818237
223,10.526315789473685,1.5959989503337932,9.871817834144501
224,10.526315789473685,0.9602302590768188,9.953791129491982
225,10.526315789473685,0.3205157757165533,9.994862162006878
226,10.526315789473685,-0.3205157757165499,9.994862162006878
227,10.526315789473685,-0.9602302590768154,9.953791129491982
228,10.526315789473685,-1.5959989503337897,9.871817834144501
229,10.526315789473685,-2.2252093395631434,9.749279121818237
230,10.526315789473685,-2.8452758663103235,9.586678530366607
231,10.526315789473685,-3.453650544213075,9.384684220497604
232,10.526315789473685,-4.047833431223936,9.144126230158125
233,10.526315789473685,-4.625382902408351,8.86599306373
234,10.526315789473685,-5.183925683105251,8.551427630053462
235,10.526315789473685,-5.721166601221695,8.201722545969561
236,10.526315789473685,-6.234898018587335,7.818314824680299
237,10.526315789473685,-6.723008902613166,7.402779970753157
238,10.526315789473685,-7.183493500977275,6.956825506034865
239,10.526315789473685,-7.6144595836913425,6.4822839530778875
240,10.526315789473685,-8.014136218679566,5.981105304912161
241,10.526315789473685,-8.380881048918404,5.45534901210549
242,10.526315789473685,-8.713187041233892,4.907175520039381
243,10.526315789473685,-9.00968867902419,4.338837391175582
244,10.526315789473685,-9.269167573460216,3.7526700487937448
245,10.526315789473685,-9.490557470106687,3.151082180236209
246,10.526315789473685,-9.672948630390293,2.536545839095078
247,10.526315789473685,-9.815591569910653,1.9115862870137255
248,10.526315789473685,-9.917900138232461,1.278771616845065
249,10.526315789473685,-9.979453927503364,0.6407021998071323
250,10.526315789473685,-10.0,1.2246467991473533e-15
251,13.157894736842106,10.0,0.0
252,13.157894736842106,9.979453927503364,0.6407021998071292
253,13.157894736842106,9.917900138232461,1.27877161684506
254,13.157894736842106,9.815591569910653,1.9115862870137228
255,13.157894736842106,9.672948630390295,2.5365458390950737
256,13.157894736842106,9.490557470106687,3.1510821802362066
257,13.157894736842106,9.269167573460217,3.7526700487937408
258,13.157894736842106,9.009688679024192,4.3388373911755815
259,13.157894736842106,8.713187041233894,4.907175520039378
260,13.157894736842106,8.380881048918408,5.455349012105486
261,13.157894736842106,8.014136218679567,5.981105304912159
262,13.157894736842106,7.614459583691344,6.482283953077884
263,13.157894736842106,7.183493500977276,6.956825506034864
264,13.157894736842106,6.723008902613169,7.402779970753155
265,13.157894736842106,6.2348980185873355,7.818314824680298
266,13.157894736842106,5.721166601221697,8.20172254596956
267,13.157894736842106,5.183925683105252,8.55142763005346
268,13.157894736842106,4.625382902408354,8.86599306373
269,13.157894736842106,4.04783343122394,9.144126230158124
270,13.157894736842106,3.4536505442130783,9.384684220497604
271,13.157894736842106,2.8452758663103266,9.586678530366605
272,13.157894736842106,2.2252093395631443,9.749279121818237
273,13.157894736842106,1.5959989503337932,9.871817834144501
274,13.157894736842106,0.9602302590768188,9.953791129491982
275,13.157894736842106,0.3205157757165533,9.994862162006878
276,13.157894736842106,-0.3205157757165499,9.994862162006878
277,13.157894736842106,-0.9602302590768154,9.953791129491982
278,13.157894736842106,-1.5959989503337897,9.871817834144501
279,13.157894736842106,-2.2252093395631434,9.749279121818237
280,13.157894736842106,-2.8452758663103235,9.586678530366607
281,13.157894736842106,-3.453650544213075,9.384684220497604
282,13.157894736842106,-4.047833431223936,9.144126230158125
283,13.157894736842106,-4.625382902408351,8.86599306373
284,13.157894736842106,-5.183925683105251,8.551427630053462
285,13.157894736842106,-5.721166601221695,8.201722545969561
286,13.157894736842106,-6.234898018587335,7.818314824680299
287,13.157894736842106,-6.723008902613166,7.402779970753157
288,13.157894736842106,-7.183493500977275,6.956825506034865
289,13.157894736842106,-7.6144595836913425,6.4822839530778875
290,13.157894736842106,-8.014136218679566,5.981105304912161
291,13.157894736842106,-8.380881048918404,5.45534901210549
292,13.157894736842106,-8.713187041233892,4.907175520039381
293,13.157894736842106,-9.00968867902419,4.338837391175582
294,13.157894736842106,-9.269167573460216,3.7526700487937448
295,13.157894736842106,-9.490557470106687,3.151082180236209
296,13.157894736842106,-9.672948630390293,2.536545839095078
297,13.157894736842106,-9.815591569910653,1.9115862870137255
298,13.157894736842106,-9.917900138232461,1.278771616845065
299,13.157894736842106,-9.979453927503364,0.6407021998071323
300,13.157894736842106,-10.0,1.2246467991473533e-15
301,15.789473684210527,10.0,0.0
302,15.789473684210527,9.979453927503364,0.6407021998071292
303,15.789473684210527,9.917900138232461,1.27877161684506
304,15.789473684210527,9.815591569910653,1.9115862870137228
305,15.789473684210527,9.672948630390295,2.5365458390950737
306,15.789473684210527,9.490557470106687,3.1510821802362066
307,15.789473684210527,9.269167573460217,3.7526700487937408
308,15.789473684210527,9.009688679024192,4.3388373911755815
309,15.789473684210527,8.713187041233894,4.907175520039378
310,15.789473684210527,8.380881048918408,5.455349012105486
311,15.789473684210527,8.014136218679567,5.981105304912159
312,15.789473684210527,7.614459583691344,6.482283953077884
313,15.789473684210527,7.183493500977276,6.956825506034864
314,15.789473684210527,6.723008902613169,7.402779970753155
315,15.789473684210527,6.2348980185873355,7.818314824680298
316,15.789473684210527,5.721166601221697,8.20172254596956
317,15.789473684210527,5.183925683105252,8.55142763005346
318,15.789473684210527,4.625382902408354,8.86599306373
319,15.789473684210527,4.04783343122394,9.144126230158124
320,15.789473684210527,3.4536505442130783,9.384684220497604
321,15.789473684210527,2.8452758663103266,9.586678530366605
322,15.789473684210527,2.2252093395631443,9.749279121818237
323,15.789473684210527,1.5959989503337932,9.871817834144501
324,15.789473684210527,0.9602302590768188,9.953791129491982
325,15.789473684210527,0.3205157757165533,9.994862162006878
326,15.789473684210527,-0.3205157757165499,9.994862162006878
327,15.789473684210527,-0.9602302590768154,9.953791129491982
328,15.789473684210527,-1.5959989503337897,9.871817834144501
329,15.789473684210527,-2.2252093395631434,9.749279121818237
330,15.789473684210527,-2.8452758663103235,9.586678530366607
331,15.789473684210527,-3.453650544213075,9.384684220497604
332,15.789473684210527,-4.047833431223936,9.144126230158125
333,15.789473684210527,-4.625382902408351,8.86599306373
334,15.789473684210527,-5.183925683105251,8.551427630053462
335,15.789473684210527,-5.721166601221695,8.201722545969561
336,15.789473684210527,-6.234898018587335,7.818314824680299
337,15.789473684210527,-6.723008902613166,7.402779970753157
338,15.789473684210527,-7.183493500977275,6.956825506034865
339,15.789473684210527,-7.6144595836913425,6.4822839530778875
340,15.789473684210527,-8.014136218679566,5.981105304912161
341,15.789473684210527,-8.380881048918404,5.45534901210549
342,15.789473684210527,-8.713187041233892,4.907175520039381
343,15.789473684210527,-9.00968867902419,4.338837391175582
344,15.789473684210527,-9.269167573460216,3.7526700487937448
345,15.789473684210527,-9.490557470106687,3.151082180236209
346,15.789473684210527,-9.672948630390293,2.536545839095078
347,15.789473684210527,-9.815591569910653,1.9115862870137255
348,15.789473684210527,-9.917900138232461,1.278771616845065
349,15.789473684210527,-9.979453927503364,0.6407021998071323
350,15.789473684210527,-10.0,1.2246467991473533e-15
351,18.42105263157895,10.0,0.0
352,18.42105263157895,9.979453927503364,0.6407021998071292
353,18.42105263157895,9.917900138232461,1.27877161684506
354,18.42105263157895,9.815591569910653,1.9115862870137228
355,18.42105263157895,9.672948630390295,2.5365458390950737
356,18.42105263157895,9.490557470106687,3.1510821802362066
357,18.42105263157895,9.269167573460217,3.7526700487937408
358,18.42105263157895,9.009688679024192,4.3388373911755815
359,18.42105263157895,8.713187041233894,4.907175520039378
360,18.42105263157895,8.380881048918408,5.455349012105486
361,18.42105263157895,8.014136218679567,5.981105304912159
362,18.42105263157895,7.614459583691344,6.482283953077884
363,18.42105263157895,7.183493500977276,6.956825506034864
364,18.42105263157895,6.723008902613169,7.402779970753155
365,18.42105263157895,6.2348980185873355,7.818314824680298
366,18.42105263157895,5.721166601221697,8.20172254596956
367,18.42105263157895,5.183925683105252,8.55142763005346
368,18.42105263157895,4.625382902408354,8.86599306373
369,18.42105263157895,4.04783343122394,9.144126230158124
370,18.42105263157895,3.4536505442130783,9.384684220497604
371,18.42105263157895,2.8452758663103266,9.586678530366605
372,18.42105263157895,2.2252093395631443,9.749279121818237
373,18.42105263157895,1.5959989503337932,9.871817834144501
374,18.42105263157895,0.9602302590768188,9.953791129491982
375,18.42105263157895,0.3205157757165533,9.994862162006878
376,18.42105263157895,-0.3205157757165499,9.994862162006878
377,18.42105263157895,-0.9602302590768154,9.953791129491982
378,18.42105263157895,-1.5959989503337897,9.871817834144501
379,18.42105263157895,-2.2252093395631434,9.749279121818237
380,18.42105263157895,-2.8452758663103235,9.586678530366607
381,18.42105263157895,-3.453650544213075,9.384684220497604
382,18.42105263157895,-4.047833431223936,9.144126230158125
383,18.42105263157895,-4.625382902408351,8.86599306373
384,18.42105263157895,-5.183925683105251,8.551427630053462
385,18.42105263157895,-5.721166601221695,8.201722545969561
386,18.42105263157895,-6.234898018587335,7.818314824680299
387,18.42105263157895,-6.723008902613166,7.402779970753157
388,18.42105263157895,-7.183493500977275,6.956825506034865
389,18.42105263157895,-7.6144595836913425,6.4822839530778875
390,18.42105263157895,-8.014136218679566,5.981105304912161
391,18.42105263157895,-8.380881048918404,5.45534901210549
392,18.42105263157895,-8.713187041233892,4.907175520039381
393,18.42105263157895,-9.00968867902419,4.338837391175582
394,18.42105263157895,-9.269167573460216,3.7526700487937448
395,18.42105263157895,-9.490557470106687,3.151082180236209
396,18.42105263157895,-9.672948630390293,2.536545839095078
397,18.42105263157895,-9.815591569910653,1.9115862870137255
398,18.42105263157895,-9.917900138232461,1.278771616845065
399,18.42105263157895,-9.979453927503364,0.6407021998071323
400,18.42105263157895,-10.0,1.2246467991473533e-15
401,21.05263157894737,10.0,0.0
402,21.05263157894737,9.979453927503364,0.6407021998071292
403,21.05263157894737,9.917900138232461,1.27877161684506
404,21.05263157894737,9.815591569910653,1.9115862870137228
405,21.05263157894737,9.672948630390295,2.5365458390950737
406,21.05263157894737,9.490557470106687,3.1510821802362066
407,21.05263157894737,9.269167573460217,3.7526700487937408
408,21.05263157894737,9.009688679024192,4.3388373911755815
409,21.05263157894737,8.713187041233894,4.907175520039378
410,21.05263157894737,8.380881048918408,5.455349012105486
411,21.05263157894737,8.014136218679567,5.981105304912159
412,21.05263157894737,7.614459583691344,6.482283953077884
413,21.05263157894737,7.183493500977276,6.956825506034864
414,21.05263157894737,6.723008902613169,7.402779970753155
415,21.05263157894737,6.2348980185873355,7.818314824680298
416,21.05263157894737,5.721166601221697,8.20172254596956
417,21.05263157894737,5.183925683105252,8.55142763005346
418,21.05263157894737,4.625382902408354,8.86599306373
419,21.05263157894737,4.04783343122394,9.144126230158124
420,21.05263157894737,3.4536505442130783,9.384684220497604
421,21.05263157894737,2.8452758663103266,9.586678530366605
422,21.05263157894737,2.2252093395631443,9.749279121818237
423,21.05263157894737,1.5959989503337932,9.871817834144501
424,21.05263157894737,0.9602302590768188,9.953791129491982
425,21.05263157894737,0.3205157757165533,9.994862162006878
426,21.05263157894737,-0.3205157757165499,9.994862162006878
427,21.05263157894737,-0.9602302590768154,9.953791129491982
428,21.05263157894737,-1.5959989503337897,9.871817834144501
429,21.05263157894737,-2.2252093395631434,9.749279121818237
430,21.05263157894737,-2.8452758663103235,9.586678530366607
431,21.05263157894737,-3.453650544213075,9.384684220497604
432,21.05263157894737,-4.047833431223936,9.144126230158125
433,21.05263157894737,-4.625382902408351,8.86599306373
434,21.05263157894737,-5.183925683105251,8.551427630053462
435,21.05263157894737,-5.721166601221695,8.201722545969561
436,21.05263157894737,-6.234898018587335,7.818314824680299
437,21.05263157894737,-6.723008902613166,7.402779970753157
438,21.05263157894737,-7.183493500977275,6.956825506034865
439,21.05263157894737,-7.6144595836913425,6.4822839530778875
440,21.05263157894737,-8.014136218679566,5.981105304912161
441,21.05263157894737,-8.380881048918404,5.45534901210549
442,21.05263157894737,-8.713187041233892,4.907175520039381
443,21.05263157894737,-9.00968867902419,4.338837391175582
444,21.05263157894737,-9.269167573460216,3.7526700487937448
445,21.05263157894737,-9.490557470106687,3.151082180236209
446,21.05263157894737,-9.672948630390293,2.536545839095078
447,21.05263157894737,-9.815591569910653,1.9115862870137255
448,21.05263157894737,-9.917900138232461,1.278771616845065
449,21.05263157894737,-9.979453927503364,0.6407021998071323
450,21.05263157894737,-10.0,1.2246467991473533e-15
451,23.68421052631579,10.0,0.0
452,23.68421052631579,9.979453927503364,0.6407021998071292
453,23.68421052631579,9.917900138232461,1.27877161684506
454,23.68421052631579,9.815591569910653,1.9115862870137228
455,23.68421052631579,9.672948630390295,2.5365458390950737
456,23.68421052631579,9.490557470106687,3.1510821802362066
457,23.68421052631579,9.269167573460217,3.7526700487937408
458,23.68421052631579,9.009688679024192,4.3388373911755815
459,23.68421052631579,8.713187041233894,4.907175520039378
460,23.68421052631579,8.380881048918408,5.455349012105486
461,23.68421052631579,8.014136218679567,5.981105304912159
462,23.68421052631579,7.614459583691344,6.482283953077884
463,23.68421052631579,7.183493500977276,6.956825506034864
464,23.68421052631579,6.723008902613169,7.402779970753155
465,23.68421052631579,6.2348980185873355,7.818314824680298
466,23.68421052631579,5.721166601221697,8.20172254596956
467,23.68421052631579,5.183925683105252,8.55142763005346
468,23.68421052631579,4.625382902408354,8.86599306373
469,23.68421052631579,4.04783343122394,9.144126230158124
470,23.68421052631579,3.4536505442130783,9.384684220497604
471,23.68421052631579,2.8452758663103266,9.586678530366605
472,23.68421052631579,2.2252093395631443,9.749279121818237
473,23.68421052631579,1.5959989503337932,9.871817834144501
474,23.68421052631579,0.9602302590768188,9.953791129491982
475,23.68421052631579,0.3205157757165533,9.994862162006878
476,23.68421052631579,-0.3205157757165499,9.994862162006878
477,23.68421052631579,-0.9602302590768154,9.953791129491982
478,23.68421052631579,-1.5959989503337897,9.871817834144501
479,23.68421052631579,-2.2252093395631434,9.749279121818237
480,23.68421052631579,-2.8452758663103235,9.586678530366607
481,23.68421052631579,-3.453650544213075,9.384684220497604
482,23.68421052631579,-4.047833431223936,9.144126230158125
483,23.68421052631579,-4.625382902408351,8.86599306373
484,23.68421052631579,-5.183925683105251,8.551427630053462
485,23.68421052631579,-5.721166601221695,8.201722545969561
486,23.68421052631579,-6.234898018587335,7.818314824680299
487,23.68421052631579,-6.723008902613166,7.402779970753157
488,23.68421052631579,-7.183493500977275,6.956825506034865
489,23.68421052631579,-7.6144595836913425,6.4822839530778875
490,23.68421052631579,-8.014136218679566,5.981105304912161
491,23.68421052631579,-8.380881048918404,5.45534901210549
492,23.68421052631579,-8.713187041233892,4.907175520039381
493,23.68421052631579,-9.00968867902419,4.338837391175582
494,23.68421052631579,-9.269167573460216,3.7526700487937448
495,23.68421052631579,-9.490557470106687,3.151082180236209
496,23.68421052631579,-9.672948630390293,2.536545839095078
497,23.68421052631579,-9.815591569910653,1.9115862870137255
498,23.68421052631579,-9.917900138232461,1.278771616845065
499,23.68421052631579,-9.979453927503364,0.6407021998071323
500,23.68421052631579,-10.0,1.2246467991473533e-15
501,26.315789473684212,10.0,0.0
